Date,ZTS
2020-03-19,38.36298370361328
2020-03-20,37.97144317626953
2020-03-23,34.997371673583984
2020-03-24,41.58697891235352
2020-03-25,41.56198120117188
2020-03-26,43.04484939575195
2020-03-27,41.3620491027832
2020-03-30,43.403076171875
2020-03-31,45.977272033691406
2020-04-01,45.79398727416992
2020-04-02,46.65205383300781
2020-04-03,45.21916961669922
2020-04-06,47.69340133666992
2020-04-07,48.69308090209961
2020-04-08,50.51751327514648
2020-04-09,50.85074234008789
2020-04-13,49.501163482666016
2020-04-14,50.82574844360352
2020-04-15,47.89333724975586
2020-04-16,47.30185317993164
2020-04-17,50.28425598144531
2020-04-20,48.90134811401367
2020-04-21,46.51876449584961
2020-04-22,48.10160446166992
2020-04-23,48.81804275512695
2020-04-24,50.2675895690918
2020-04-27,53.29997253417969
2020-04-28,53.90811920166016
2020-04-29,54.6078987121582
2020-04-30,53.31663131713867
2020-05-01,50.60914993286133
2020-05-04,50.81741714477539
2020-05-05,48.59311294555664
2020-05-06,48.12659454345703
2020-05-07,48.259883880615234
2020-05-08,49.3762092590332
2020-05-11,49.00131607055664
2020-05-12,46.78534698486328
2020-05-13,45.36912536621094
2020-05-14,46.45211791992188
2020-05-15,46.02724838256836
2020-05-18,49.30955505371094
2020-05-19,49.24291229248047
2020-05-20,49.23458099365234
2020-05-21,48.55146026611328
2020-05-22,48.759727478027344
2020-05-26,51.12564849853516
2020-05-27,53.03338623046875
2020-05-28,51.33473205566406
2020-05-29,50.86759567260742
2020-06-01,51.86025619506836
2020-06-02,53.41181182861328
2020-06-03,55.95602416992188
2020-06-04,56.27300262451172
2020-06-05,58.90064239501953
2020-06-08,58.708778381347656
2020-06-09,58.04144287109375
2020-06-10,55.77250671386719
2020-06-11,52.427490234375
2020-06-12,53.09482955932617
2020-06-15,53.71211242675781
2020-06-16,56.56496810913086
2020-06-17,56.64004135131836
2020-06-18,56.87360763549805
2020-06-19,56.598331451416016
2020-06-22,57.05712890625
